taskId time jobId jobSize runtime user peer
    1    358    1    1    93  47 14
27159 320727 1088  379   937   1  8
27160 320727 1088  379  1144   1  8
27161 320727 1088  379  2928   1  8
27162 320727 1088  379  3936   1  8
27163 320727 1088  379   943   1  8
27164 320727 1088  379  5202   1  8
27165 320727 1088  379  2383   1  8
27166 320727 1088  379   596   1  8
27167 320727 1088  379  1307   1  8
27168 320727 1088  379   335   1  8
27169 320727 1088  379   707   1  8
27170 320727 1088  379  1596   1  8
27171 320727 1088  379   745   1  8
27172 320727 1088  379  4038   1  8
27173 320727 1088  379  1324   1  8
27174 320727 1088  379   343   1  8
27175 320727 1088  379  4572   1  8
27176 320727 1088  379  2111   1  8
27177 320727 1088  379  1927   1  8
27178 320727 1088  379   431   1  8
27179 320727 1088  379  4994   1  8
27180 320727 1088  379  1859   1  8
27181 320727 1088  379  4415   1  8
27182 320727 1088  379  1991   1  8
27183 320727 1088  379   864   1  8
27184 320727 1088  379   911   1  8
27185 320727 1088  379  1433   1  8
27186 320727 1088  379  5184   1  8
27187 320727 1088  379  1131   1  8
27188 320727 1088  379  1602   1  8
27189 320727 1088  379  2114   1  8
27190 320727 1088  379  2841   1  8
27191 320727 1088  379  2870   1  8
27192 320727 1088  379  1168   1  8
27193 320727 1088  379  3864   1  8
27194 320727 1088  379  3821   1  8
27195 320727 1088  379  2340   1  8
27196 320727 1088  379  2949   1  8
27197 320727 1088  379  1000   1  8
27198 320727 1088  379   362   1  8
27199 320727 1088  379  3066   1  8
27200 320727 1088  379  1676   1  8
27201 320727 1088  379  1352   1  8
27202 320727 1088  379  1644   1  8
27203 320727 1088  379   378   1  8
27204 320727 1088  379   666   1  8
27205 320727 1088  379  6081   1  8
27206 320727 1088  379   754   1  8
27207 320727 1088  379  8309   1  8
27208 320727 1088  379   592   1  8
27209 320727 1088  379   426   1  8
27210 320727 1088  379  2570   1  8
27211 320727 1088  379  2271   1  8
27212 320727 1088  379  1733   1  8
27213 320727 1088  379  1299   1  8
27214 320727 1088  379  1424   1  8
27215 320727 1088  379   930   1  8
27216 320727 1088  379   775   1  8
27217 320727 1088  379  1434   1  8
27218 320727 1088  379  3335   1  8
27219 320727 1088  379  1477   1  8
27220 320727 1088  379  1362   1  8
27221 320727 1088  379  1650   1  8
27222 320727 1088  379  1232   1  8
27223 320727 1088  379  3417   1  8
27224 320727 1088  379  4324   1  8
27225 320727 1088  379  3636   1  8
27226 320727 1088  379  1085   1  8
27227 320727 1088  379  1467   1  8
27228 320727 1088  379  2547   1  8
27229 320727 1088  379   935   1  8
27230 320727 1088  379  4172   1  8
27231 320727 1088  379  2319   1  8
27232 320727 1088  379  1647   1  8
27233 320727 1088  379  1029   1  8
27234 320727 1088  379  3406   1  8
27235 320727 1088  379   338   1  8
27236 320727 1088  379  1027   1  8
27237 320727 1088  379   486   1  8
27238 320727 1088  379   341   1  8
27239 320727 1088  379  2357   1  8
27240 320727 1088  379  1908   1  8
27241 320727 1088  379  1796   1  8
27242 320727 1088  379  2437   1  8
27243 320727 1088  379  3272   1  8
27244 320727 1088  379   767   1  8
27245 320727 1088  379  1186   1  8
27246 320727 1088  379   336   1  8
27247 320727 1088  379   264   1  8
27248 320727 1088  379  4039   1  8
27249 320727 1088  379  2063   1  8
27250 320727 1088  379  1214   1  8
27251 320727 1088  379   772   1  8
27252 320727 1088  379  2299   1  8
27253 320727 1088  379  2094   1  8
27254 320727 1088  379  3404   1  8
27255 320727 1088  379   817   1  8
27256 320727 1088  379  3900   1  8
27257 320727 1088  379  7810   1  8
27258 320727 1088  379  2015   1  8
27259 320727 1088  379   844   1  8
27260 320727 1088  379  4099   1  8
27261 320727 1088  379   952   1  8
27262 320727 1088  379  1205   1  8
27263 320727 1088  379  3091   1  8
27264 320727 1088  379   319   1  8
27265 320727 1088  379   844   1  8
27266 320727 1088  379  3204   1  8
27267 320727 1088  379  1605   1  8
27268 320727 1088  379   522   1  8
27269 320727 1088  379  2095   1  8
27270 320727 1088  379   725   1  8
27271 320727 1088  379  3905   1  8
27272 320727 1088  379  1805   1  8
27273 320727 1088  379  2118   1  8
27274 320727 1088  379   827   1  8
27275 320727 1088  379  3996   1  8
27276 320727 1088  379  2894   1  8
27277 320727 1088  379  2281   1  8
27278 320727 1088  379   602   1  8
27279 320727 1088  379  5649   1  8
27280 320727 1088  379  2140   1  8
27281 320727 1088  379  1382   1  8
27282 320727 1088  379   965   1  8
27283 320797 1089    5   333   3 32
27284 320797 1089    5   536   3 32
27285 320797 1089    5  1425   3 32
27286 320797 1089    5  2468   3 32
27287 320797 1089    5   189   3 32
27288 320914 1090    1   908  60 42
27289 321806 1091   13  2089   2 20
27290 321806 1091   13  1215   2 20
27291 321806 1091   13  2006   2 20
27292 321806 1091   13  1343   2 20
27293 321806 1091   13  3132   2 20
27294 321806 1091   13  1604   2 20
27295 321806 1091   13   640   2 20
27296 321806 1091   13  2059   2 20
27297 321806 1091   13   764   2 20
27298 321806 1091   13  2679   2 20
27299 321806 1091   13  1107   2 20
27300 321806 1091   13   357   2 20
27301 321806 1091   13   739   2 20
27302 321824 1092    1   150  82 17
27303 321871 1093    1   160   3 32
27304 321901 1094   71   915   2 20
27305 321901 1094   71  2822   2 20
27306 321901 1094   71  1308   2 20
27307 321901 1094   71  1470   2 20
27308 321901 1094   71  1284   2 20
27309 321901 1094   71  1941   2 20
27310 321901 1094   71  1119   2 20
27311 321901 1094   71  1562   2 20
27312 321901 1094   71  2371   2 20
27313 321901 1094   71   810   2 20
27314 321901 1094   71  1357   2 20
27315 321901 1094   71  3334   2 20
27316 321901 1094   71  2719   2 20
27317 321901 1094   71  3138   2 20
27318 321901 1094   71  1498   2 20
27319 321901 1094   71   947   2 20
27320 321901 1094   71  3664   2 20
27321 321901 1094   71   612   2 20
27322 321901 1094   71  2769   2 20
27323 321901 1094   71  3465   2 20
27324 321901 1094   71  1056   2 20
27325 321901 1094   71   588   2 20
27326 321901 1094   71  2114   2 20
27327 321901 1094   71  1293   2 20
27328 321901 1094   71   410   2 20
27329 321901 1094   71  5330   2 20
27330 321901 1094   71  2452   2 20
27331 321901 1094   71  1725   2 20
27332 321901 1094   71   367   2 20
27333 321901 1094   71   375   2 20
27334 321901 1094   71  1802   2 20
27335 321901 1094   71   852   2 20
27336 321901 1094   71   969   2 20
27337 321901 1094   71  2990   2 20
27338 321901 1094   71  1137   2 20
27339 321901 1094   71  2013   2 20
27340 321901 1094   71  1615   2 20
27341 321901 1094   71   634   2 20
27342 321901 1094   71  2363   2 20
27343 321901 1094   71  3055   2 20
27344 321901 1094   71  1559   2 20
27345 321901 1094   71  1102   2 20
27346 321901 1094   71   720   2 20
27347 321901 1094   71  6569   2 20
27348 321901 1094   71   732   2 20
27349 321901 1094   71  1471   2 20
27350 321901 1094   71  2126   2 20
27351 321901 1094   71  1216   2 20
27352 321901 1094   71  1776   2 20
27353 321901 1094   71  1537   2 20
27354 321901 1094   71  3160   2 20
27355 321901 1094   71  1117   2 20
27356 321901 1094   71  2987   2 20
27357 321901 1094   71  1482   2 20
27358 321901 1094   71  6898   2 20
27359 321901 1094   71   851   2 20
27360 321901 1094   71   946   2 20
27361 321901 1094   71   636   2 20
27362 321901 1094   71  3226   2 20
27363 321901 1094   71  1114   2 20
27364 321901 1094   71   544   2 20
27365 321901 1094   71  3384   2 20
27366 321901 1094   71  1807   2 20
27367 321901 1094   71  1315   2 20
27368 321901 1094   71  1300   2 20
27369 321901 1094   71  4499   2 20
27370 321901 1094   71   868   2 20
27371 321901 1094   71   463   2 20
27372 321901 1094   71   632   2 20
27373 321901 1094   71  1239   2 20
27374 321901 1094   71  1254   2 20
27375 321948 1095   17   381   1  8
27376 321948 1095   17  3553   1  8
27377 321948 1095   17   410   1  8
27378 321948 1095   17  2042   1  8
27379 321948 1095   17  1106   1  8
27380 321948 1095   17  1730   1  8
27381 321948 1095   17  2169   1  8
27382 321948 1095   17  1761   1  8
27383 321948 1095   17  3665   1  8
27384 321948 1095   17  1516   1  8
27385 321948 1095   17   233   1  8
27386 321948 1095   17  1838   1  8
27387 321948 1095   17  2449   1  8
27388 321948 1095   17  4757   1  8
27389 321948 1095   17  2650   1  8
27390 321948 1095   17  1119   1  8
27391 321948 1095   17  1234   1  8
27392 322009 1096    1   261  71 28
27393 322161 1097    1    47   2 20
27394 322541 1098    3   813   1  8
27395 322541 1098    3  1758   1  8
27396 322541 1098    3   754   1  8
27397 322679 1099    2  6946   3 32
27398 322679 1099    2   743   3 32
27399 323297 1100   23   871  11 47
27400 323297 1100   23  2248  11 47
27401 323297 1100   23  1505  11 47
27402 323297 1100   23  1116  11 47
27403 323297 1100   23   773  11 47
27404 323297 1100   23   438  11 47
27405 323297 1100   23  2444  11 47
27406 323297 1100   23  4788  11 47
27407 323297 1100   23  5139  11 47
27408 323297 1100   23  9912  11 47
27409 323297 1100   23  1103  11 47
27410 323297 1100   23  3245  11 47
27411 323297 1100   23  2493  11 47
27412 323297 1100   23  2120  11 47
27413 323297 1100   23  1266  11 47
27414 323297 1100   23  3865  11 47
27415 323297 1100   23  1024  11 47
27416 323297 1100   23  2130  11 47
27417 323297 1100   23  1019  11 47
27418 323297 1100   23  1047  11 47
27419 323297 1100   23   832  11 47
27420 323297 1100   23   728  11 47
27421 323297 1100   23  3824  11 47
27422 325970 1101   15  4224  36 18
27423 325970 1101   15   144  36 18
27424 325970 1101   15   602  36 18
27425 325970 1101   15  2833  36 18
27426 325970 1101   15   831  36 18
27427 325970 1101   15  1653  36 18
27428 325970 1101   15   968  36 18
27429 325970 1101   15  1811  36 18
27430 325970 1101   15  1231  36 18
27431 325970 1101   15   692  36 18
27432 325970 1101   15  1403  36 18
27433 325970 1101   15  1904  36 18
27434 325970 1101   15  4668  36 18
27435 325970 1101   15  1761  36 18
27436 325970 1101   15  3420  36 18
27437 326122 1102    1     1   2 20
27438 326970 1103  233  1009 351 48
27439 326970 1103  233  4162 351 48
27440 326970 1103  233  1697 351 48
27441 326970 1103  233  2188 351 48
27442 326970 1103  233  1397 351 48
27443 326970 1103  233  6936 351 48
27444 326970 1103  233  3926 351 48
27445 326970 1103  233  2308 351 48
27446 326970 1103  233  3012 351 48
27447 326970 1103  233   504 351 48
27448 326970 1103  233   162 351 48
27449 326970 1103  233   893 351 48
27450 326970 1103  233   488 351 48
27451 326970 1103  233  2754 351 48
27452 326970 1103  233  3834 351 48
27453 326970 1103  233  1328 351 48
27454 326970 1103  233  2516 351 48
27455 326970 1103  233  1434 351 48
27456 326970 1103  233  1296 351 48
27457 326970 1103  233  1795 351 48
27458 326970 1103  233  2133 351 48
27459 326970 1103  233  2187 351 48
27460 326970 1103  233  1460 351 48
27461 326970 1103  233   445 351 48
27462 326970 1103  233   978 351 48
27463 326970 1103  233   802 351 48
27464 326970 1103  233  3517 351 48
27465 326970 1103  233   736 351 48
27466 326970 1103  233  3086 351 48
27467 326970 1103  233  3268 351 48
27468 326970 1103  233  5338 351 48
27469 326970 1103  233  2320 351 48
27470 326970 1103  233   244 351 48
27471 326970 1103  233  6910 351 48
27472 326970 1103  233   783 351 48
27473 326970 1103  233   964 351 48
27474 326970 1103  233   522 351 48
27475 326970 1103  233  1284 351 48
27476 326970 1103  233 14034 351 48
27477 326970 1103  233  2199 351 48
27478 326970 1103  233  1100 351 48
27479 326970 1103  233   907 351 48
27480 326970 1103  233   524 351 48
27481 326970 1103  233   590 351 48
27482 326970 1103  233  4039 351 48
27483 326970 1103  233  1737 351 48
27484 326970 1103  233  2187 351 48
27485 326970 1103  233   518 351 48
27486 326970 1103  233  1439 351 48
27487 326970 1103  233  1439 351 48
27488 326970 1103  233  1000 351 48
27489 326970 1103  233   729 351 48
27490 326970 1103  233   588 351 48
27491 326970 1103  233   257 351 48
27492 326970 1103  233  4227 351 48
27493 326970 1103  233  1767 351 48
27494 326970 1103  233  1744 351 48
27495 326970 1103  233  2022 351 48
27496 326970 1103  233   590 351 48
27497 326970 1103  233  7628 351 48
27498 326970 1103  233  1494 351 48
27499 326970 1103  233   488 351 48
27500 326970 1103  233  2545 351 48
27501 326970 1103  233   247 351 48
27502 326970 1103  233  3448 351 48
27503 326970 1103  233  1402 351 48
27504 326970 1103  233   792 351 48
27505 326970 1103  233  1408 351 48
27506 326970 1103  233  1538 351 48
27507 326970 1103  233   960 351 48
27508 326970 1103  233  1820 351 48
27509 326970 1103  233  3012 351 48
27510 326970 1103  233  1028 351 48
27511 326970 1103  233  1343 351 48
27512 326970 1103  233  4273 351 48
27513 326970 1103  233   911 351 48
27514 326970 1103  233  5403 351 48
27515 326970 1103  233  1807 351 48
27516 326970 1103  233   797 351 48
27517 326970 1103  233  5597 351 48
27518 326970 1103  233  1508 351 48
27519 326970 1103  233  1187 351 48
27520 326970 1103  233  1312 351 48
27521 326970 1103  233   918 351 48
27522 326970 1103  233  1430 351 48
27523 326970 1103  233  1841 351 48
27524 326970 1103  233  1690 351 48
27525 326970 1103  233   444 351 48
27526 326970 1103  233  4034 351 48
27527 326970 1103  233   786 351 48
27528 326970 1103  233  1429 351 48
27529 326970 1103  233  6989 351 48
27530 326970 1103  233   764 351 48
27531 326970 1103  233  1949 351 48
27532 326970 1103  233  1497 351 48
27533 326970 1103  233  4932 351 48
27534 326970 1103  233  2267 351 48
27535 326970 1103  233  1612 351 48
27536 326970 1103  233   890 351 48
27537 326970 1103  233  1898 351 48
27538 326970 1103  233  3557 351 48
27539 326970 1103  233  1586 351 48
27540 326970 1103  233  4144 351 48
27541 326970 1103  233  1912 351 48
27542 326970 1103  233  4016 351 48
27543 326970 1103  233  1156 351 48
27544 326970 1103  233  6672 351 48
27545 326970 1103  233  1678 351 48
27546 326970 1103  233  1909 351 48
27547 326970 1103  233  1389 351 48
27548 326970 1103  233  5353 351 48
27549 326970 1103  233   531 351 48
27550 326970 1103  233  1393 351 48
27551 326970 1103  233  3171 351 48
27552 326970 1103  233  1286 351 48
27553 326970 1103  233  6906 351 48
27554 326970 1103  233  4956 351 48
27555 326970 1103  233  1679 351 48
27556 326970 1103  233   510 351 48
27557 326970 1103  233  2010 351 48
27558 326970 1103  233  2647 351 48
27559 326970 1103  233  3137 351 48
27560 326970 1103  233   946 351 48
27561 326970 1103  233   991 351 48
27562 326970 1103  233   290 351 48
27563 326970 1103  233  2438 351 48
27564 326970 1103  233   810 351 48
27565 326970 1103  233  1014 351 48
27566 326970 1103  233  3255 351 48
27567 326970 1103  233  1528 351 48
27568 326970 1103  233  1936 351 48
27569 326970 1103  233  3360 351 48
27570 326970 1103  233  2269 351 48
27571 326970 1103  233  1053 351 48
27572 326970 1103  233  2156 351 48
27573 326970 1103  233   950 351 48
27574 326970 1103  233  4818 351 48
27575 326970 1103  233  1953 351 48
27576 326970 1103  233  1552 351 48
27577 326970 1103  233   519 351 48
27578 326970 1103  233  4469 351 48
27579 326970 1103  233   420 351 48
27580 326970 1103  233  1401 351 48
27581 326970 1103  233  2794 351 48
27582 326970 1103  233  1257 351 48
27583 326970 1103  233  1155 351 48
27584 326970 1103  233  1861 351 48
27585 326970 1103  233   831 351 48
27586 326970 1103  233  2899 351 48
27587 326970 1103  233  1028 351 48
27588 326970 1103  233   981 351 48
27589 326970 1103  233  1418 351 48
27590 326970 1103  233  1306 351 48
27591 326970 1103  233   494 351 48
27592 326970 1103  233  3225 351 48
27593 326970 1103  233   794 351 48
27594 326970 1103  233   339 351 48
27595 326970 1103  233  1218 351 48
27596 326970 1103  233  1348 351 48
27597 326970 1103  233  1094 351 48
27598 326970 1103  233  2635 351 48
27599 326970 1103  233   552 351 48
27600 326970 1103  233   500 351 48
27601 326970 1103  233  1715 351 48
27602 326970 1103  233  4437 351 48
27603 326970 1103  233  1552 351 48
27604 326970 1103  233   491 351 48
27605 326970 1103  233   782 351 48
27606 326970 1103  233  1683 351 48
27607 326970 1103  233  2640 351 48
27608 326970 1103  233  3748 351 48
27609 326970 1103  233   929 351 48
27610 326970 1103  233  1277 351 48
27611 326970 1103  233   814 351 48
27612 326970 1103  233   865 351 48
27613 326970 1103  233  1718 351 48
27614 326970 1103  233  2695 351 48
27615 326970 1103  233  2042 351 48
27616 326970 1103  233  1469 351 48
27617 326970 1103  233  1323 351 48
27618 326970 1103  233  4056 351 48
27619 326970 1103  233  1463 351 48
27620 326970 1103  233   823 351 48
